가맹점ID,가맹점명,가맹점유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지도로명주소상세정보,소재지지번주소,소재지지번주소상세정보,전화번호,사업자번호,종사업자번호,대표자명,사업자상태,사업자상태변경일,프랜차이즈명,일반직영,음식점분류,시설정보구분,위도,경도,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,배달시작시각,배달종료시각,아침점심저녁구분,배달가능여부,관리기관,관리기관전화번호,데이터기준일자
22101226,풍국면,10,대구,달성군,27710,서재로7길 12,,다사읍 서재리 234,,053-593-2200,2113702278,,신수현,01,2019-07-01,풍국면,01,13,30,35.86871343,128.4922053,1100,2130,1100,2130,1100,2130,1100,2100,3+5,Y,달성군청,053-668-2687,2022-10-19 16:53:18
22101225,예전손국수집,10,대구,북구,27230,경대로5길 34,,대현동 112-69,,053-939-0920,1162100329,,최선자,01,2022-06-01,,03,13,30,35.88481458,128.6100523,1000,2200,1000,2200,1600,2200,1100,2100,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:53:15
22101224,가현밀면,10,대구,북구,27230,학정로 430,센츄럴비즈니스빌딩,구암동 765-5,센츄럴비즈니스빌딩,053-325-3655,5040471271,,한귀연,01,,,03,13,30,35.94300044,128.5640547,1130,2000,1130,2000,1130,2000,1130,2000,3+5,Y,북구청,053-665-2527,2022-10-19 16:53:04
22101222,현풍닭칼국수 연경지구점,10,대구,북구,27230,동화천로 245,,연경동 960,,053-985-3311,2113361395,,박은경,01,2022-07-01,현풍닭칼국수,01,13,30,35.94265509,128.617911,1100,2100,1100,2100,1100,2100,1100,2020,3+5,Y,북구청,053-665-2527,2022-10-19 16:52:39
22101221,신떡순신천할매떡볶이,10,대구,서구,27170,통학로 83,,평리동 1192-33,,0507-1357-0513,6760102495,,안성근,01,,신천할매떡볶이,01,12,30,35.86776618,128.5633389,1100,2230,1100,2230,1100,2230,1500,2300,3+5,Y,서구청,053-663-2613,2022-10-19 16:52:13
22101220,팔백국밥상인점,10,대구,달서구,27290,상화북로 13,,진천동 289-1,,053-636-8001,1161400786,,김상희,01,2019-07-01,팔백국밥,01,13,30,35.81020951,128.5281032,1000,2000,1000,2000,1000,2000,1000,2000,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:51:48
22101219,라온 한식,10,대구,달성군,27710,국가산단대로66길 34,,구지면 창리 1437-1,,053-242-9285,2112078028,,이대희,01,,,03,13,30,35.66092002,128.4179908,1700,0200,1700,0200,1700,2200,1100,0000,5,Y,달성군청,053-668-2687,2022-10-19 16:51:27
22101218,디에스푸드,10,대구,동구,27140,이노밸리로 322,대구혁신도시 비젼스퀘어2,신서동 1188,대구혁신도시 비젼스퀘어2,0507-1336-6870,8741002086,,이은숙,01,,,03,13,30,35.87724196,128.7321533,0900,2200,0900,2200,0900,2200,0900,2200,1+3+5,Y,동구청,053-662-2744,2022-10-19 16:51:18
22101217,명랑시대쌀핫도그,10,대구,북구,27230,칠곡중앙대로 469,,관음동 1386-9,,053-326-4982,6754100262,,김옥숙,01,2018-07-01,명랑핫도그,01,12,60,35.93755843,128.5489034,1100,2200,1100,2200,1100,2200,1000,2200,3+5,Y,북구청,053-665-2527,2022-10-19 16:50:54
22101216,중화가정연경점,10,대구,동구,27140,동화천로77길 1,,지묘동 1373,,053-983-8006,1160724645,,한미경,01,,중화가정,01,11,30,35.94247184,128.6309759,1100,2100,1100,2100,1100,2100,1100,2000,3+5,Y,동구청,053-662-2744,2022-10-19 16:50:49
22101215,집밥집,10,대구,동구,27140,신암남로 148,,신암동 348-2,,0507-1348-2224,2111782406,,박창란,01,,,03,13,30,35.88250511,128.6310223,1030,2200,1030,2200,0000,0000,1030,2100,1+3+5,Y,동구청,053-662-2744,2022-10-19 16:50:34
22101214,짬뽕짜장이떴다,10,대구,달서구,27290,선원로 35,,신당동 1668-13,,050-7525-6506,5040253167,,안경화,01,,,03,11,30,35.85945778,128.4963453,1030,0200,1030,0200,1030,0100,1030,0200,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:50:03
22101213,직진삼겹살,10,대구,달서구,27290,상인로26안길 36,,상인동 1536-5,,0503-8905-1092,8740702261,,김태환,01,,,03,13,30,35.8162847,128.5464183,1100,2200,1100,2200,1100,2200,1100,2200,3+5,Y,달서구청,053-667-2536,2022-10-19 16:49:54
22101212,득춘꼬꼬떡,10,대구,달서구,27290,선원로 263,,용산동 577-11,,053-582-5505,6752601119,,유경화,01,,,03,12,60,35.85902005,128.5215712,1300,2330,1300,2330,1300,2330,1300,2330,3+5,Y,달서구청,053-667-2536,2022-10-19 16:49:50
22101211,해리스,10,대구,달서구,27290,월곡로53길 67,,상인동 1434-1,,0503-8905-9352,1160669999,,박종현외 1명,01,2022-07-01,해리스카페,01,20,60,35.8158874,128.5356641,1300,0000,1300,0000,1300,0000,1300,0000,3+5,Y,달서구청,053-667-2536,2022-10-19 16:49:37
22101210,팡이월드,10,대구,수성구,27260,수성로58길 28,,수성동2가 219-1,,0508-8196-7191,2103082213,,남완석,01,2022-07-01,,03,13,30,35.85155049,128.6149791,1100,2300,1100,2300,1100,2300,1100,2300,3+5,Y,수성구청,053-666-4646,2022-10-19 16:49:26
22101209,교동반점,10,대구,북구,27230,대동로1길 23,,산격동 1238-20,,053-382-2409,5040187170,,이계호,01,,,03,11,30,35.89917349,128.609622,1500,2000,1500,2000,1500,2000,1500,2000,3+5,Y,북구청,053-665-2527,2022-10-19 16:48:49
22101208,새마을식당 범어점,10,대구,수성구,27260,들안로 411,,범어동 1146,,053-719-2990,2103034098,,박명희,01,,백종원의새마을식당,01,13,30,35.86695156,128.617991,1000,0230,1000,0230,1000,0230,0900,2130,1+3+5,Y,수성구청,053-666-4646,2022-10-19 16:48:47
22101207,배부장찌개 신서혁신점,10,대구,동구,27140,이노밸리로 322,대구혁신도시 비젼스퀘어2,신서동 1188,대구혁신도시 비젼스퀘어2,053-638-6528,8740501201,,노준한,01,,배부장찌개,01,13,30,35.87724196,128.7321533,1000,2300,1000,2300,1000,2300,1000,2300,1+3+5,Y,동구청,053-662-2744,2022-10-19 16:48:38
22101206,홍콩대반점,10,대구,동구,27140,반야월북로27길 23,,각산동 899-2,,053-965-1121,5040150921,,김종욱,01,2021-07-01,,03,11,30,35.87513229,128.7130086,1100,2200,1100,2200,1100,1600,1100,1600,3+5,Y,동구청,053-662-2744,2022-10-19 16:48:08
22101205,정코다리대곡점,10,대구,달서구,27290,한실로6길 150,,대곡동 809-3,,053-636-1644,2092793670,,김혜성,01,,정코다리,01,13,30,35.79444077,128.5292467,1100,2300,1100,2300,1100,2300,1100,2130,3+5,Y,달서구청,053-667-2536,2022-10-19 16:48:04
22101204,금이닭갈비,10,대구,달서구,27290,성지로 96-1,,용산동 464-1,,053-213-2722,6747200171,,김소이,01,2022-07-01,,03,13,30,35.85793769,128.5213424,1130,2100,1130,2100,1130,2100,1100,2220,3+5,Y,달서구청,053-667-2536,2022-10-19 16:47:24
22101203,중화루,10,대구,동구,27140,방촌로 117-1,,방촌동 914-13,,050-4570-0503,5040145791,,구자현,01,,중화루,01,11,30,35.88289036,128.6652227,1100,2000,1100,2000,1100,2000,1100,2000,3+5,Y,동구청,053-662-2744,2022-10-19 16:47:23
22101202,신국떡볶이,10,대구,북구,27230,팔거천서로 259,,읍내동 1234-11,,053-327-1999,8740201985,,소정애,01,,신국 떡볶이,01,13,30,35.94614195,128.5543892,1100,2100,1100,2100,1100,2100,1100,2100,3+5,Y,북구청,053-665-2527,2022-10-19 16:47:22
22101201,뚱자네연경점,10,대구,북구,27230,연경지묘로 2,,연경동 962-3,,053-984-8800,2092168198,,이채은,01,,뚱자네,01,13,30,35.94219797,128.6153275,1100,0000,1100,0000,1100,0000,1100,0000,3+5,Y,북구청,053-665-2527,2022-10-19 16:47:13
22101200,우당탕반점,10,대구,달서구,27290,월배로34길 48,,상인동 343-4,,053-636-3688,5035900472,,유승락,01,2011-07-01,,03,11,30,35.8147047,128.531888,1130,2000,1130,2000,1130,2000,1130,2000,3+5,Y,달서구청,053-667-2536,2022-10-19 16:46:45
22101199,할매앤셰프,10,대구,달성군,27710,현풍로47길 21,,유가읍 쌍계리 614-2,,053-611-1777,2085500055,,유주형,01,,,03,13,30,35.70073942,128.463442,1030,2300,1000,0000,1000,2300,1030,2300,1+3+5,Y,달성군청,053-668-2687,2022-10-19 16:46:36
22101198,오늘은,10,대구,달서구,27290,상원로 81,,상인동 1441-2,,053-638-2233,2083662837,,신규현,01,2022-07-01,,03,13,30,35.81619448,128.5330697,1100,2200,1100,2200,1100,2200,1100,2200,3+5,Y,달서구청,053-667-2536,2022-10-19 16:45:48
22101197,제일반점,10,대구,서구,27170,서대구로3길 58-1,,내당동 355-17,,053-566-2930,5034715803,,신종식,01,2019-07-01,,03,11,30,35.8586612,128.5505642,1100,2100,1100,2100,1100,2100,1000,2000,3+5,Y,서구청,053-663-2613,2022-10-19 16:45:41
22101196,완뽕 본점,10,대구,서구,27170,서대구로 50,,내당동 244-3,,0507-1468-7945,4130439505,,노병민,01,2021-01-01,완뽕,02,11,30,35.8623762,128.5567293,0000,0000,0000,0000,0000,0000,0000,2350,1+3+5,Y,서구청,053-663-2613,2022-10-19 16:45:11
22101195,삼정식당,10,대구,동구,27140,반야월북로12길 28-2,,율암동 372-5,,0503-8906-6195,2081575676,,오봉수,01,,,03,13,30,35.87712372,128.7035163,1130,2030,1110,1930,0000,0000,1130,1930,3+5,Y,동구청,053-662-2744,2022-10-19 16:45:00
22101194,석백반점,10,대구,서구,27170,서대구로7길 42,,내당동 305-44,,053-559-1724,5034521693,,박선희,01,2022-07-01,,03,11,30,35.8607744,128.5519808,1100,2000,1100,2000,1100,2000,0950,2000,3+5,Y,서구청,053-663-2613,2022-10-19 16:44:52
22101193,고기한마당,10,대구,북구,27230,대현로9길 52,,산격동 1382-65,,053-952-7671,5034122748,,전미희,01,2004-07-01,,03,13,30,35.88840142,128.6033951,1100,2200,1100,2200,1100,2200,1000,2100,3+5,Y,북구청,053-665-2527,2022-10-19 16:44:07
22101192,보름달한식,10,대구,동구,27140,국채보상로171길 47,,신천동 768-9,,053-754-0507,5033192172,,고민정,01,2021-07-01,,03,13,30,35.86956869,128.6225971,0000,0000,0000,0000,0000,0000,0000,0000,1+3+5,Y,동구청,053-662-2744,2022-10-19 16:43:13
22101191,알에스푸드,10,대구,달성군,27710,테크노대로 24,,현풍읍 중리 509,,053-611-2958,5033092777,,박귀순,01,2022-07-01,,03,13,30,35.68871779,128.4495901,1000,2230,1100,2230,1200,2230,1200,2230,1+3+5,Y,달성군청,053-668-2687,2022-10-19 16:42:31
22101189,라원신짬뽕 장기직영점,10,대구,달서구,27290,용산로 17,,본리동 1209-2,,053-566-9282,5032557247,,박재철,01,2016-07-01,라원신짬뽕,02,11,30,35.83894634,128.5303705,0000,0000,0000,0000,0000,0000,1000,2030,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:41:42
22101188,금봉참옻닭,10,대구,달서구,27290,대명천로8길 55,,성당동 444-12,,053-628-9220,5032550166,,김민지,01,,,03,13,30,35.84120531,128.5561707,1100,2100,1100,2100,0000,0000,1100,2100,3+5,Y,달서구청,053-667-2536,2022-10-19 16:40:48
22101187,배떡(침산점),10,대구,북구,27230,호암로 20,성광우방타운,칠성동2가 127,성광우방타운,053-353-2777,6740601705,,이순자,01,2022-07-01,배떡,01,12,60,35.88266294,128.5920247,1100,2300,1100,2300,1100,2300,1100,2300,3+5,Y,북구청,053-665-2527,2022-10-19 16:40:23
22101186,귀신 짬뽕,10,대구,달서구,27290,와룡로31길 5,,감삼동 476-7,,053-285-2800,5032537519,,김종우,01,,,03,11,30,35.84624877,128.5363223,1130,2200,1130,2200,1130,2200,1140,2100,3+5,Y,달서구청,053-667-2536,2022-10-19 16:40:01
22101185,육수당,10,대구,북구,27230,신암로 111,,대현동 274-65,,053-955-3534,6737000460,,김상욱,01,,육수당,01,13,30,35.88083558,128.6112895,1000,2200,1000,2200,1000,2200,1000,2200,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:39:25
22101184,우향구이,10,대구,북구,27230,호국로39길 29,,서변동 1758-8,,053-939-4490,1142600987,,한태주,01,,,03,13,30,35.91890188,128.5959068,1100,2300,1100,2300,1100,2300,1100,2300,3+5,Y,북구청,053-665-2527,2022-10-19 16:39:21
22101183,놀부부대찌개,10,대구,달서구,27290,이곡동로 74,,이곡동 1248-13,,053-583-7892,5032537125,,김미선,01,,놀부부대찌개,01,13,30,35.85485864,128.5103143,1030,2100,1030,2100,1030,2100,1030,2000,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:38:52
22101182,정점돈,10,대구,서구,27170,북비산로 268,,평리동 663-1,,0507-1486-9801,1142215288,,권태훈,01,,,03,13,30,35.87910772,128.5625932,1100,0100,1100,0100,1100,0100,1600,0400,3+5,Y,서구청,053-663-2613,2022-10-19 16:38:28
22101181,엔젤키친,10,대구,동구,27140,화랑로19길 21,,효목동 475-7,,053-745-5989,6734700706,,박경민,01,,,03,11,30,35.87368174,128.637821,1700,0900,1700,0900,1700,0900,1700,0900,1+5,Y,동구청,053-662-2744,2022-10-19 16:38:24
22101180,형제누룽지오리백숙,10,대구,북구,27230,대구체육관로9길 2-1,,산격동 1430-6,,0507-1337-6560,6732800423,,박은정,01,,,03,13,30,35.89277738,128.6041823,1000,2000,1000,2000,0000,0000,1000,2130,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:37:29
22101179,청년다방동대구터미널점,10,대구,동구,27140,동부로 149,신세계동대구복합환승센터,신천동 1506,신세계동대구복합환승센터,053-753-3533,1142214353,,이지선,01,,청년다방,01,12,60,35.87794067,128.62919,1100,2200,1100,2200,1100,2200,1030,2100,3+5,Y,동구청,053-662-2744,2022-10-19 16:37:16
22101178,밀떡궁합,10,대구,북구,27230,대현로13길 7-1,,대현동 222-20,,0507-1372-1164,6732601490,,김민주,01,,밀떡궁합,01,12,30,35.88456057,128.6068678,1000,2200,1000,2200,1000,2200,1030,2330,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:36:18
22101177,짜왕 김춘장,10,대구,북구,27230,태암로 74-1,,구암동 688-5,,0507-1329-0198,1136610488,,황순영,01,,,03,11,30,35.92754176,128.5556661,1030,2000,1030,2000,1030,2000,1030,2030,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:35:17
22101176,홍콩반점0410 대구침산점,10,대구,북구,27230,침산로 168,,침산동 329-2,,070-4827-4330,6725300776,,고승훈,01,,홍콩반점0410,01,11,30,35.89119167,128.5906126,1100,2100,1100,2100,1100,2100,1100,2000,3+5,Y,북구청,053-665-2527,2022-10-19 16:34:50
22101175,성당한우소머리곰탕,10,대구,달서구,27290,야외음악당로 21-1,,성당동 392-13,,053-654-9167,5032481041,,KANG JIMMEL YN,01,,,03,13,30,35.83920087,128.5526818,1000,2200,1000,2200,1000,2200,1000,2200,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:34:15
22101174,대한민국 짬뽕,10,대구,달서구,27290,선원로 109,,이곡동 1310-16,,053-263-8834,1127600346,,정영숙,01,2021-07-01,,03,11,30,35.85931614,128.504388,1000,2330,1000,2330,1000,2330,1000,2330,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:33:41
22101171,소문난공주떡볶이(광장점),10,대구,달서구,27290,달구벌대로 1726-12,,두류동 489-7,,053-626-6004,5032476081,,김금숙,01,2015-07-01,소문난공주떡볶이,01,12,30,35.85596711,128.5544488,1130,2130,1130,2130,1130,2130,1020,2100,3+5,Y,달서구청,053-667-2536,2022-10-19 16:33:23
22101170,무지개식당,10,대구,서구,27170,달서로36길 3,,비산동 534-5,,0507-1323-5563,5032471655,,김영옥,01,2021-07-01,,03,13,30,35.87841764,128.5717281,1100,2100,0000,0000,0000,0000,1000,2000,3+5,Y,서구청,053-663-2613,2022-10-19 16:32:34
22101169,안여사 나주곰탕,10,대구,수성구,27260,들안로 242,,수성동3가 385-12,,0504-2015-3948,2073991698,,윤복순,01,,안여사나주곰탕,01,13,30,35.85137241,128.6171038,0700,2200,0700,2100,0700,2100,0700,2100,1+3+5,Y,수성구청,053-666-4646,2022-10-19 16:31:59
22101168,호야미야,10,대구,달서구,27290,용산로24길 25,,감삼동 578-1,,050-7417-4424,5032454092,,장선미,01,2021-07-01,,03,13,30,35.84836869,128.5321977,1600,2300,1600,2300,1700,2250,1600,2300,5,Y,달서구청,053-667-2536,2022-10-19 16:31:32
22101167,청담동마녀김밥 월성점,10,대구,달서구,27290,조암로 38,,월성동 1828,,0507-1327-6732,8734100911,,장미애,01,,청담동마녀김밥,01,12,30,35.8249754,128.5256607,0800,2100,0800,2100,0800,2100,0850,1930,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:31:15
22101166,장세미소구레할매집,10,대구,달성군,27710,현풍로6길 5,현풍백년도깨비시장,현풍읍 원교리 12-5,현풍백년도깨비시장,053-614-9291,2071111856,,최성임,01,2021-07-01,,03,13,30,35.69476056,128.4422285,0900,2100,0900,2100,0900,2100,0830,1930,1+3+5,Y,달성군청,053-668-2687,2022-10-19 16:31:07
22101165,대현각반점,10,대구,달성군,27710,서재본길 29,,다사읍 서재리 531,,053-585-1252,6717300150,,김형락,01,2019-07-01,,03,11,30,35.87226262,128.4937943,1100,2030,1100,2030,1100,2030,1100,2000,3+5,Y,달성군청,053-668-2687,2022-10-19 16:31:02
22101164,마차이짬뽕,10,대구,달서구,27290,달구벌대로245길 3,,이곡동 534-5,,053-587-1117,5032452906,,박순태,01,,마차이짬뽕,01,11,30,35.85240779,128.5021546,1000,0110,1000,0110,1000,0110,1000,0110,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:30:32
22101163,옛날손짜장,10,대구,동구,27140,해동로 249,,검사동 960-64,,053-984-7222,5021887677,,배충호,01,,,03,11,30,35.88419183,128.6556057,1000,2000,1000,2000,1000,2000,1000,2000,1+3+5,Y,동구청,053-662-2744,2022-10-19 16:30:29
22101162,차니네칼국수,10,대구,북구,27230,호국로 807-39,,학정동 376-1,,053-325-6606,2070969753,,서석찬,01,,,03,13,30,35.95593044,128.565972,0920,1900,0930,1900,0000,0000,0800,1900,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:30:26
22101161,동성로형님떡볶이앤치킨,10,대구,수성구,27260,상록로11길 13-2,,범어동 475-3,,053-744-1500,6715200311,,이길모,01,,동성로형님떡볶이,01,12,30,35.8646794,128.6229557,1000,0130,1000,0130,1000,0130,1000,0130,1+3+5,Y,수성구청,053-666-4646,2022-10-19 16:30:01
22101160,소소루,10,대구,달성군,27710,테크노중앙대로 326-35,,유가읍 봉리 577-6,,053-614-6766,1123722322,,방종문,01,2022-07-01,,03,11,30,35.69887916,128.4606701,1100,2030,1100,2030,1100,2030,1100,2030,3+5,Y,달성군청,053-668-2687,2022-10-19 16:29:57
22101159,대호매콤코다리&대구왕뽈조림,10,대구,수성구,27260,들안로 79-1,,상동 48-3,,053-767-2612,2066270252,,정창근,01,,,03,13,30,35.83704269,128.6164216,1130,2200,1130,2200,1130,2200,1130,2200,3+5,Y,수성구청,053-666-4646,2022-10-19 16:29:42
22101158,예전식당,10,대구,서구,27170,달구벌대로337길 29,내당동화타운,내당동 460-5,내당동화타운,053-553-8241,5032422514,,심영호,01,,,03,13,30,35.85743171,128.550512,1130,2200,1130,2200,1130,2200,1130,2030,3+5,Y,서구청,053-663-2613,2022-10-19 16:29:37
22101157,이니푸드,10,대구,달서구,27290,성서서로75길 23-11,,신당동 1757-9,,053-216-1362,1123630714,,윤주인,01,2021-07-01,찐궁물김치찌개전문점,01,13,30,35.85812939,128.4985423,0940,2300,0940,2300,0940,2300,0940,2300,1+3+5,Y,달서구청,053-667-2536,2022-10-19 16:28:50
22101156,딸부자막국수,10,대구,달서구,27290,호산동로35남길 51,,호산동 389-6,,053-588-4007,5032392935,,이혜주,01,2021-07-01,,03,13,30,35.84995769,128.4833003,1100,2030,1100,2030,1230,2030,1300,2030,3+5,Y,달서구청,053-667-2536,2022-10-19 16:28:45
22101154,성주막창,10,대구,남구,27200,대명로 3,,대명동 1591-15,,053-625-9268,2057300161,,곽기호,01,,,03,13,30,35.83807297,128.5584119,1200,0900,1200,0900,1200,0900,1200,0800,3+5,Y,남구청,053-664-2556,2022-10-19 16:28:27
22101155,애가남원추어탕,10,대구,북구,27230,학정로 502,,학정동 942-6,,053-311-7300,8733800492,,노석표,01,,,03,13,30,35.94943686,128.5652606,1000,2200,1000,2200,1000,2200,1000,2200,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:28:27
22101153,달떡,10,대구,북구,27230,대불서길 28-1,,산격동 479-1,,053-951-9111,5021857076,,김수정,01,2021-07-01,달토끼의떡볶이흡입구역,01,12,60,35.90199296,128.6135093,1200,2240,1200,2240,1200,2200,1200,2200,3+5,Y,북구청,053-665-2527,2022-10-19 16:28:18
22101152,신전떡볶이동성로점,10,대구,중구,27110,동성로2길 1,,봉산동 35-4,,053-252-6339,6707800185,,손명락,01,,신전떡볶이,01,12,30,35.86627667,128.5956767,1130,2130,1130,2130,1130,2130,1100,2130,3+5,Y,중구청,053-661-2535,2022-10-19 16:28:00
22101151,동희식당,10,대구,북구,27230,대동로1길 34,,산격동 1258,,053-959-8999,2053544624,,김영숙,01,,,03,13,30,35.89863699,128.6103517,1030,0100,0000,0000,1030,0100,1100,0100,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:27:42
22101150,울진대게,10,대구,수성구,27260,명덕로 450-1,,수성동3가 194-3,,053-765-8556,1122984041,,임영남,01,,,03,13,30,35.85378657,128.6193785,1100,0000,1100,0000,1100,0000,1200,2300,3+5,Y,수성구청,053-666-4646,2022-10-19 16:27:02
22101149,혁뽕,10,대구,북구,27230,노원로1길 140,,노원동3가 175-7,,0507-1338-3244,8722701527,,최재혁,01,,,03,11,30,35.89862965,128.5728576,1000,2200,1000,2200,1000,2200,1000,2200,1+3+5,Y,북구청,053-665-2527,2022-10-19 16:26:56
